SK_ID_CURR,TARGET
101118,0.09101263913059841
101125,0.09791544727678914
101126,0.08149108478468309
101128,0.09538579307817163
101136,0.12997008966990412
101140,0.10720188790181295
101149,0.07461143447731639
101160,0.0802097711315173
101169,0.1139047040814312
101181,0.07426691984170448
101186,0.05765661341740579
101190,0.09935317534686075
101193,0.11827633062849448
101194,0.08977073088165732
101198,0.09753728988346806
101200,0.0765587240653572
101204,0.09941226420334165
101211,0.0818597210700553
101213,0.08381076173089556
101223,0.0725910138807268
101225,0.09344779613202271
101237,0.075319441082824
101243,0.07945522275754169
101244,0.10902938959099731
101258,0.0684465733298162
101259,0.1546726568165297
101268,0.10278010414570825
101269,0.06505812947658031
101271,0.11227443019629098
101279,0.07017851485663787
101281,0.08675545030959658
101287,0.07470331555638914
101292,0.09197170296561234
101294,0.07760337849291885
101296,0.0664876760110272
101297,0.08110229421754493
101299,0.061484733927169036
101301,0.07602560222847993
101305,0.07619891274800906
101308,0.06827367638008103
101318,0.05586963792807137
101327,0.11159211858804333
101329,0.10362561142012634
101332,0.0639669185506188
101337,0.09168784393150163
101343,0.06388734144858892
101345,0.08158181306324624
101346,0.08891070555660716
101353,0.053288496190474016
101354,0.11075568545317838
101355,0.09436582916170355
101356,0.05658809081128681
101362,0.11095251812528781
101363,0.12558045767131007
101365,0.07995412028656321
101366,0.09505243984275782
101367,0.12163139249713463
101368,0.055688458735560775
101374,0.12436709999028166
101380,0.06018063163657517
101383,0.06512768652959441
101398,0.05287841078254087
101399,0.1335006367564899
101401,0.09513324466099014
101412,0.10100610108262885
101426,0.10497692887101163
101427,0.14243982129951321
101428,0.10161036787567977
101429,0.09574422878772061
101434,0.06867664445817595
101440,0.09161461578235235
101448,0.09507097994165105
101449,0.07985483516461522
101465,0.07580329546110778
101467,0.06605088216865983
101472,0.1470285512388135
101478,0.08041520275221416
101497,0.08472821055468181
101504,0.06458279545356034
101547,0.08596212803680249
101548,0.10034209614320334
101555,0.07559559617145496
101570,0.0925319154157202
101572,0.07042053809183188
101578,0.07814501045221232
101580,0.103056934432137
101588,0.09972454611604346
101602,0.07756004858257448
101610,0.10215052768655782
101614,0.1171122646346629
101616,0.09655276252154929
101643,0.09230293852022363
101644,0.09720392170050243
101649,0.08676295551470624
101650,0.10121278569942459
101665,0.06121208602950392
101667,0.1299162690458075
101669,0.05752444682155498
101674,0.13380930525746496
101675,0.08503792386196958
101678,0.10503892932241554
101682,0.08020617873062263
101686,0.09367536577004752
101697,0.12863071227046488
101700,0.09284068551754199
101711,0.06729681832220002
101714,0.05080583009048298
101715,0.10639287177796627
101728,0.09453383029893184
101732,0.07167396091589545
101757,0.08982194032625493
101758,0.10216048712893754
101759,0.10332324690632316
101762,0.05048136047730654
101764,0.07314549836923201
101780,0.11629200847582535
101784,0.08773853384263822
101789,0.07161647984658749
101816,0.08203210607908944
101819,0.05886987502792233
101827,0.043593853829173225
101863,0.08320482834211267
101867,0.1018871885952001
101870,0.07286242833501139
101873,0.10268604174661367
101878,0.09462086584786153
101879,0.05546307945088571
101880,0.07135927342163666
101887,0.11010805266856627
101897,0.06297367732773486
101901,0.06369490671146767
101903,0.149073711823077
101920,0.06964216995217976
101921,0.08281902673072329
101922,0.08006943430910897
101961,0.15337247773757173
101962,0.07878041035563646
101971,0.07272347554030886
101976,0.122992558004781
102002,0.10054223416461308
102005,0.06705013429491684
102007,0.13864440953786636
102017,0.07006540443475137
102019,0.12015533381888298
102029,0.06012231840505363
102051,0.09234295413187478
102052,0.06667859444747687
102054,0.07920550658542942
102062,0.11321924394802754
102067,0.09825711941359694
102068,0.09283717091132332
102070,0.0713034078608804
102090,0.07484996375322955
102092,0.1401782047189748
102099,0.12889439021967136
102100,0.052013899769198284
102112,0.10151791313697531
102113,0.09838669651406529
102122,0.10112303574309546
102123,0.07397730517884865
102125,0.06822189077905912
102126,0.10590494527851188
102146,0.09404676606589997
102147,0.10294706273733625
102151,0.08574681587977298
102158,0.09187845223682269
102159,0.0751474101923736
102162,0.07082110363200607
102165,0.08010294896078463
102166,0.09979674492993545
102174,0.06659580134981055
102193,0.13331349644400067
102198,0.08604432629924773
102205,0.10364633864829688
102206,0.09662809482927065
102218,0.0889240876043327
102221,0.09469234158585926
102230,0.08575296855530559
102238,0.08722923198438233
102248,0.06409424485663005
102252,0.10357999673137627
102259,0.06481367780762821
102262,0.10012588698830024
102273,0.06953038498327599
102286,0.089255989323411
102293,0.08093516324070157
102294,0.058863480450259666
102296,0.07196763029236196
102298,0.10581449213062229
102303,0.07457917663987079
102309,0.09191833722641275
102315,0.06724843778373088
102340,0.07589076281374924
102342,0.06710907415946903
102344,0.08387907881595287
102346,0.10969706992908876
102347,0.06419453864254054
102374,0.10735532880103718
102380,0.10326215115721242
102387,0.08228529530639588
102393,0.07553438874482125
102403,0.0823150538555437
102413,0.08862534118816194
102414,0.06629842254423364
102415,0.0787421837157439
102416,0.08309056887067118
102439,0.08874468927614815
102441,0.08318652117261269
102443,0.07745840012926727
102444,0.10017198835127399
102445,0.14366751627426239
102448,0.07040242549428465
102449,0.09109741911073863
102450,0.13216269050662388
102456,0.07400147094336004
102458,0.09463949066110688
102459,0.07763219766481395
102465,0.05314764465677995
102470,0.1292354838597175
102471,0.0627071992626944
102475,0.1155132403447082
102476,0.10815820084297435
102506,0.06986707951158998
102509,0.06859547596517533
102519,0.08168676521977242
102522,0.07301512264180218
102545,0.07053881706486767
102549,0.12093648138350013
102562,0.06685411799976898
102563,0.07905049899406315
102568,0.10156963545310099
102582,0.11159291341848965
102592,0.05686062375795127
102597,0.08191071932165109
102605,0.09837308469011899
102614,0.09193756651100875
102617,0.09320864275921702
102634,0.06432513984439815
102652,0.06269731907994587
102655,0.045870626090254114
102671,0.05739002449323196
102694,0.07757166598078052
102701,0.101096173151323
102703,0.048871554456970404
102704,0.06735760672310959
102713,0.04204213040876187
102720,0.09054253977584859
102731,0.07238134215165465
102733,0.07557188764964468
102749,0.10596505968008492
102755,0.06906000134330222
102763,0.07815647659757613
102770,0.10500038366380461
102772,0.09236972251350994
102799,0.0917286422644537
102838,0.08503616742356485
102854,0.07707068581097197
102862,0.12097025758538285
102863,0.09061210459272477
102867,0.07041831683598862
102868,0.06861251151597475
102878,0.08837566201992884
102887,0.08725919247497989
102898,0.10778025555043907
102904,0.08165214735146381
102912,0.12852999121541267
102919,0.06277572838257997
102927,0.0742535856148705
102932,0.095638329641685
102933,0.1368091765273574
102935,0.05625200297585917
102958,0.09806509758629964
102969,0.09543803409007434
102971,0.07393994087811001
102975,0.06661637369145836
102979,0.10170182295754432
102982,0.059479028554602985
102987,0.1217222726687551
102989,0.0829903936851492
102995,0.08627741129351704
102996,0.08698854034685706
103000,0.05648469594127519
103001,0.10488469353816794
103004,0.07966773138365268
103010,0.08303654484713903
103025,0.10538782255491008
103029,0.09933472654839284
103046,0.09331081923008795
103056,0.07875377260423867
103062,0.07845739932073512
103078,0.10320293369113705
103083,0.059005442053030634
103092,0.08799975185786536
103096,0.08216002315853055
103097,0.1179426984657266
103102,0.12652721054297866
103112,0.08908045982423425
103132,0.05707959476227719
103144,0.0859424993532492
103145,0.08053695627993845
103146,0.06767767010577068
103147,0.10786574784611577
103158,0.07723811606545634
103171,0.1103869249784449
103173,0.06148934095306714
103184,0.09293619982012269
103195,0.09820546589208404
103196,0.06069598465671536
103206,0.07460204399247274
103230,0.08525095678251492
103231,0.10639885569016629
103232,0.09087318337429376
103239,0.12440733786643471
103240,0.08272354456614266
103243,0.06837233332339662
103252,0.09779028315083074
103258,0.07610042948663562
103259,0.09988203197754324
103279,0.0705594911730717
103280,0.052791034722650974
103286,0.08335814207610065
103287,0.12284864936840718
103290,0.08897866311091335
103298,0.09136590008954647
103315,0.04880502883128644
103319,0.07657615270066781
103334,0.11258192678540518
103336,0.11380177509928911
103345,0.0868393781266576
103368,0.07651773992922994
103371,0.10512056085607545
103377,0.07156047896113626
103398,0.06103038018234439
103404,0.06060078251822247
103408,0.107116002005623
103410,0.07632923645816689
103418,0.07299238594873182
103420,0.11458063446604848
103432,0.10313850288148373
103433,0.07031519971955624
103436,0.06415979976569837
103440,0.0834714799437602
103453,0.07787948970407373
103459,0.10507843759505514
103460,0.08075649570098241
103461,0.06319909512677964
103462,0.09080286327859781
103473,0.09539329420685526
103474,0.05223652736725932
103475,0.1129917837373505
103478,0.10908586197254033
103480,0.09614080346166311
103484,0.06356780252429742
103494,0.08938659766305614
103513,0.1065682383220735
103515,0.08559001628111423
103516,0.15422863804152243
103525,0.110234157894645
103541,0.11544821514941118
103544,0.07122241938646541
103562,0.11673277301520649
103570,0.15690564267007556
103572,0.12440957240106493
103574,0.0686154226078935
103575,0.09251371518338204
103591,0.10718454684711338
103594,0.07173138429235361
103609,0.06432927817921874
103613,0.06707543349698013
103614,0.08026931291406689
103615,0.06069873744035709
103624,0.11000882917767144
103625,0.1298808014058324
103628,0.13530423145256681
103629,0.06671769776560525
103647,0.0770636327755381
103648,0.09358891730621664
103651,0.0734584506373613
103658,0.057223854510872356
103668,0.07642261448224044
103669,0.0759826785253431
103676,0.07994357890620529
103682,0.07661131358719937
103683,0.05857565224304808
103689,0.06647994889299329
103725,0.04925841822681121
103733,0.097026161769907
103744,0.04959806271879677
103762,0.10262664252751866
103771,0.12390605536406164
103773,0.06265341336743648
103783,0.10403710857334508
103784,0.0977680276192399
103808,0.06520887955209181
103812,0.0677902398127716
103813,0.08744953220299422
103814,0.08778164244827505
103818,0.13467457221330667
103824,0.08403041743416122
103828,0.05347967398743751
103830,0.08511202061840477
103840,0.0636433209300089
103842,0.11042602303530608
103847,0.11666174294735825
103848,0.0941805712419566
103851,0.05789985316157955
103854,0.11547290940271718
103857,0.18227333995050995
103861,0.05756583433127462
103862,0.08375629402969476
103865,0.09576757700958795
103870,0.05268599048683398
103876,0.09632174234140087
103891,0.14338105911824192
103908,0.06776208315518205
103914,0.08459939667079198
103918,0.09526979427418564
103940,0.10035899339035168
103963,0.128064412344452
103966,0.09915939335705624
103971,0.11928571641941521
103980,0.1100364288710578
103984,0.07805671593003749
103985,0.0856300607144438
103998,0.1256016806926637
104019,0.0763663110919806
104026,0.08856929507539281
104035,0.12295061117902652
104044,0.07587071838813841
104045,0.0846595086581695
104047,0.1122970268827036
104051,0.0643065363802769
104058,0.07776389849511738
104063,0.06847183204695113
104066,0.09122415409788308
104087,0.05066721311310355
104089,0.07548622320254228
104095,0.07992349362604781
104098,0.11483493870933499
104104,0.05592033803218908
104110,0.08900968967053628
104120,0.08351130154768753
104122,0.05833699340471939
104131,0.08344612054473657
104132,0.09225615770565469
104135,0.05707231019419254
104136,0.08364598389036344
104149,0.0733214018936683
104150,0.08382072077399337
104156,0.09115031900526409
104165,0.0903352716287884
104175,0.07565751716522169
104179,0.10432017042586492
104184,0.09271183714331917
104206,0.06513997495390436
104216,0.10255926323950668
104230,0.148822709370282
104257,0.057769604494682464
104272,0.05186741654301544
104273,0.08839617141132561
104278,0.05021694380887433
104294,0.10126299303424842
104295,0.07453535163995369
104297,0.0654156131967161
104298,0.09520460937603241
104308,0.09998227053759152
104318,0.08068150612706323
104319,0.06235206187061284
104320,0.10474320662080544
104327,0.0997042335308326
104334,0.08807496458789929
104344,0.10563502203851188
104350,0.06754505803020137
104351,0.09696731541398568
104354,0.10624216661204333
104369,0.13104984137415263
104376,0.08847346396895348
104381,0.0839380233193168
104384,0.096149195173486
104391,0.05602099379754297
104394,0.09186702407480761
104398,0.11934216052482613
104402,0.07423324217360427
104408,0.08719792787775527
104409,0.05272476508603315
104410,0.12417642520637553
104412,0.07973492543252558
104417,0.11513535455105751
104424,0.08870535692100347
104426,0.06591503648475483
104435,0.08362121315050716
104445,0.07050149201434318
104458,0.057819919529154315
104460,0.08608319162766802
104466,0.07536112439658163
104472,0.10431644865902019
104473,0.11572844978323533
104479,0.05410581439178632
104480,0.0774138163796241
104482,0.11624642538481189
104499,0.056451377704386387
104501,0.051353780754334194
104502,0.068798360966516
104506,0.08700775469676997
104510,0.06068264537919038
104512,0.056249987444702804
104520,0.13144397207928518
104528,0.10348180162753486
104529,0.09461993167586304
104541,0.10050862277199152
104578,0.05945199074044323
104584,0.08378327754365954
104588,0.10384316608879406
104602,0.0742035214509046
104610,0.05940026637588384
104611,0.08971097423014462
104618,0.11594369601343542
104620,0.07844529174983726
104622,0.05606565627495362
104624,0.07032202377544754
104625,0.09627192228702909
104634,0.12663432510743705
104639,0.10188528206399894
104646,0.07770598673695935
104647,0.06616403208276174
104652,0.05390360447116017
104670,0.0874162457194951
104677,0.07279991210527205
104685,0.11926909188761833
104691,0.09486966793659292
104696,0.07792446176349221
104699,0.06101776958488735
104712,0.11439898405845716
104714,0.07852127577233216
104717,0.08053039623971776
104718,0.07659571220881627
104740,0.06688902370778889
104741,0.09707262072540433
104743,0.04421877495621358
104744,0.09241249637522041
104747,0.10217567241016612
104767,0.0841423046071496
104772,0.20172405423620576
104776,0.13034617644080823
104779,0.06500025796348002
104814,0.08373053918317157
104815,0.07743328926090381
104830,0.09691718729186767
104831,0.12038151706010179
104833,0.11174240654676372
104839,0.07348599383960598
104840,0.0910451927525063
104860,0.08351543163612209
104861,0.060178919609663206
104866,0.08539669135607794
104870,0.07071049287443301
104877,0.09383968426794755
104878,0.057773415669492324
104879,0.07530974027044995
104880,0.08997681511888303
104899,0.08153202602533265
104906,0.05663478233884959
104907,0.11301926812793632
104913,0.0922040036191831
104916,0.11437898406124752
104921,0.09454126870023756
104930,0.0754345354141902
104931,0.09350301223255111
104936,0.09999301435107039
104937,0.07660072706931803
104942,0.07928592607243935
104943,0.07580628104298322
104969,0.10494833075504306
104972,0.1410146797319684
104988,0.0912830118610869
105013,0.10315126896154199
105015,0.08948053007220234
105019,0.06987000671430482
105027,0.09566056378963257
105030,0.101952971243157
105035,0.1587182927388857
105041,0.06461983377298469
105051,0.13650908528750272
105056,0.07331820045178558
105067,0.16974728278063383
105071,0.09820838729424179
105072,0.06203957327037229
105074,0.13426241121542615
105091,0.10681060576022959
105101,0.07203601186392239
105103,0.08616196560671825
105134,0.09403030383268303
105139,0.0873498118800183
105142,0.13559857787031418
105146,0.08273364314963155
105163,0.0800776581017809
105168,0.10715726261756872
105172,0.05486679464664447
105176,0.12755008383448918
105195,0.08396481420500912
105196,0.12697356459841358
105197,0.05942782808002947
105203,0.08539380746088332
105223,0.08201102666774009
105227,0.09146940549760409
105228,0.05984710491185463
105230,0.11496558098189215
105231,0.13917400374710814
105239,0.07783078234996729
105242,0.11416857095991038
105244,0.08753985007555393
105245,0.10862403103417222
105248,0.049740885495982795
105249,0.07623275231008758
105266,0.12539213770835791
105271,0.13199454958990672
105276,0.1018060090580238
105282,0.10059487214503421
105292,0.08557924067738264
105297,0.046667597802871635
105332,0.11391535205638215
105333,0.07605868592330577
105343,0.06044663001256259
105344,0.05535221708097966
105345,0.09913785774355319
105357,0.08627834094547181
105359,0.08575159228072447
105366,0.07251396722966225
105367,0.10104554056947201
105370,0.04575156141183773
105377,0.08666575893146779
105390,0.09142160514346373
105399,0.06556496350710907
105403,0.07635573885177292
105404,0.08247134780031906
105414,0.06592803610922661
105417,0.08233468828176736
105425,0.12004448938241402
105452,0.06525497628164285
105454,0.11171473617612923
105456,0.1232795042046449
105470,0.09096268421485036
105471,0.05328982585678407
105483,0.08522662887124419
105493,0.10583365777124121
105508,0.12078599539770614
105514,0.09840546689293839
105515,0.05381159904578733
105528,0.1280490802695584
105529,0.06647661278286297
105531,0.06442991304896313
105532,0.06926298814460523
105558,0.05456050389574698
105574,0.08399255431895557
105578,0.05617660233962125
105584,0.14118344354088835
105595,0.10097668886931968
105617,0.10381546694742971
105618,0.07845039832284735
105621,0.07281311642292775
105625,0.07074428122877482
105629,0.07962781751537225
105630,0.059584219904638004
105634,0.0680373194804553
105635,0.0931893677794334
105641,0.08268075589438181
105647,0.10991970767805627
105648,0.07801208825680299
105655,0.06773711360323909
105657,0.06265297055945183
105672,0.11395638975907751
105678,0.08858957616440381
105682,0.07419048591469737
105691,0.08938126104911712
105692,0.0781559279976728
105706,0.11354510631489365
105712,0.11014261073306919
105720,0.0860916815496752
105734,0.07138207687948174
105735,0.08649843635079481
105736,0.08870745767760325
105737,0.05099550032943057
105738,0.1229801151769495
105740,0.11914378105164745
105744,0.06718995450420463
105747,0.1080776266909911
105749,0.10049840832367249
105754,0.08661179282053015
105758,0.0670510260191977
105760,0.07382320279671852
105767,0.08456968499708307
105784,0.11622767159334212
105791,0.08602549880579785
105802,0.08207117141728827
105807,0.11857040402951864
105809,0.07322734235919051
105816,0.08233541187279166
105817,0.05512179119269789
105824,0.11023193750876183
105832,0.10015314574626437
105856,0.08200841603380955
105865,0.07379500714963312
105899,0.07042229596698545
105906,0.04641453582309128
105916,0.08530204759076952
105923,0.09695723490178322
105937,0.09699243891912775
105965,0.06235664248017733
105966,0.08363823256068577
105968,0.0703323264882518
105973,0.0755440551961299
105976,0.10056929699514598
105978,0.061808473948558415
105979,0.06772288208843387
105991,0.09600992782402765
105998,0.07672492336902632
105999,0.08843819724953753
106000,0.09615623252490699
106001,0.08920085504418064
106010,0.07740358289119947
106011,0.09811420791303506
106013,0.10549181877180328
106015,0.08514080014237783
106026,0.06370536326110092
106032,0.06677693262750586
106035,0.08507645052885714
106040,0.07814859603973698
106041,0.11965255742050351
106044,0.05153359970373682
106053,0.09727485854761464
106054,0.06112564267893597
106065,0.11305478043288872
106081,0.06697013568400818
106083,0.08870420878872787
106087,0.08911772501462063
106090,0.08799467859327709
106101,0.047973328618434806
106102,0.11569091159744539
106109,0.07572657780949157
106116,0.06139171560260991
106150,0.0633573196321739
106155,0.17758099345628434
106166,0.08934978984374513
106176,0.08051906824605508
106189,0.06450313426368513
106199,0.1100342330149714
106205,0.09983794891491563
106206,0.08656646309225972
106211,0.08243374201902574
106214,0.05916816894704505
106216,0.06932240075838048
106217,0.09423191826656076
106225,0.0745728765056011
106249,0.06297976570491114
106256,0.08277321531442523
106258,0.07043985266527227
106261,0.08721819404700973
106262,0.10408914096870729
106264,0.049339797070726235
106271,0.08791651522591942
106276,0.08035022168076056
106277,0.08587972191710969
106286,0.10152777493919903
106293,0.059765810241610304
106295,0.07276223958207495
106296,0.08953107924702236
106297,0.11572198134518927
106298,0.08335144510471511
106311,0.06467388009766954
106314,0.11501428851082694
106320,0.10288281301004472
106334,0.09204820091208234
106346,0.07201158969886447
106347,0.06998700452043446
106349,0.0820864549466029
106354,0.09653510008522458
106360,0.06268138430170993
106373,0.07468206440248026
106377,0.06944073952957451
106386,0.10220191748872537
106387,0.09999236252209986
106391,0.05283947276343901
106401,0.11964921041555093
106411,0.11563254274509562
106413,0.1147950653145777
106426,0.09222863692243745
106427,0.06381223860855764
106428,0.1170464760612027
106434,0.09784293344078383
106438,0.08437858697991507
106440,0.09808872956307653
106441,0.059997429855231384
106452,0.11564310885177705
106453,0.0822804017337321
106454,0.09841080749105834
106457,0.08553358837877875
106484,0.0682574315753275
106488,0.14490819994240192
106491,0.08296017875775803
106514,0.08076365994797056
106527,0.08083522614487071
106528,0.07063593815608393
106529,0.05772972694454159
106534,0.11804525738311182
106550,0.10281185914910977
106577,0.07908309378496133
106585,0.12910249507345944
106590,0.0644421381564775
106607,0.07631480730891227
106610,0.10054074471170231
106611,0.08785408275169727
106612,0.12664162869317686
106624,0.058869981084011334
106631,0.06150417168923695
106647,0.16180170248178194
106660,0.11232191301797169
106674,0.0910599769621603
106687,0.06664876551491991
106712,0.10038392136094494
106713,0.08572623971875742
106717,0.06731921405216017
106720,0.08856329567813433
106721,0.08718946841227043
106724,0.07466769465144173
106735,0.09585460001398242
106739,0.09066140753037284
106740,0.08000812329345627
106754,0.06514636847717827
106760,0.16181755520667146
106761,0.09549859172425859
106784,0.11222130641929998
106787,0.08496014692818661
106797,0.06460733883021595
106798,0.07440387476485298
106802,0.11831792906740157
106803,0.09400321931789893
106804,0.1420295022378702
106805,0.07173605479917879
106810,0.11332914945144221
106812,0.09258428479891116
106813,0.06718242753187997
106817,0.06516306051157886
106822,0.1132414129700597
106823,0.0857930836025284
106827,0.057991403289671985
106841,0.07215771165045205
106851,0.09511706389460119
106852,0.09543169668499765
106853,0.14292919474231644
106854,0.1553883213584203
106861,0.10209979858078728
106873,0.11752880109731771
106877,0.06777741835684466
106878,0.0827896982914679
106881,0.10234875762702422
106900,0.0864968346640784
106906,0.06523995329549707
106907,0.0785930343438348
106914,0.08017619538883011
106916,0.09764740482641657
106924,0.07206792626690532
106931,0.06811784351722898
106936,0.11036060028976491
106937,0.08361705920907687
106938,0.0615926580646566
106939,0.09370892194043962
106943,0.07581721950755557
106944,0.07555833974689548
106967,0.09926074734268485
106980,0.07045159243744334
106986,0.05976349110626375
106987,0.08336792202515589
106990,0.05990429695188379
107013,0.046680861304548314
107023,0.09085901942603626
107033,0.06408764385290563
107037,0.09359057288061104
107048,0.0945545600007629
107071,0.10194382816182547
107081,0.04988937195199111
107113,0.07668283972709761
107130,0.059358387685503194
107131,0.07979751108446584
107145,0.08662969152325589
107156,0.07891854029750667
107219,0.07380130394353263
107222,0.13197380742578405
107223,0.18059407473193784
107232,0.11426385479003051
107245,0.0833921244794524
107246,0.04855529020177515
107247,0.0651459988947765
107256,0.05910066978489154
107259,0.08337706350978887
107260,0.048554285513266994
107279,0.12913278861367827
107280,0.072970349557348
107281,0.0839690126442957
107285,0.08248294961628051
107329,0.09675101107679632
107337,0.08353390263794018
107349,0.07348546419543009
107350,0.09256843454369465
107351,0.0564922192414326
107359,0.14987075081277326
107391,0.0813744741342505
107394,0.10263009790029559
107395,0.061091200842571115
107406,0.1106675794309848
107416,0.11045790293603854
107417,0.08011340041187094
107418,0.08026348398681217
107419,0.0687752182456244
107444,0.08391669967417077
107445,0.09542627026715024
107446,0.08455759733982991
107460,0.08943140026285933
107470,0.08904195540046085
107475,0.06666321170998817
107520,0.09447837873564646
107526,0.07355092274284877
107527,0.05038130890583178
107530,0.06197184539894655
107532,0.13771077982341376
107534,0.10573139888183286
107535,0.0899213415810956
107554,0.10793855429363476
107556,0.08379887829180659
107559,0.10003738574787413
107561,0.05656166088290847
107564,0.07125729946370259
107566,0.0902735602889664
107571,0.06867347003687076
107590,0.08945084958095512
107602,0.08773248329208594
107625,0.11375557998541254
107626,0.1294661462889932
107635,0.08270581996021667
107636,0.06845548170202187
107645,0.08960761616900277
107652,0.09782716609125147
107655,0.054077591461083485
107668,0.06520503995881714
107670,0.07247747547400002
107677,0.044460151828756345
107680,0.10312072387804996
107683,0.0903147905923887
107684,0.06376870787801327
107691,0.08269636631074513
107692,0.11372878031682562
107703,0.09801146148976252
107709,0.050958043197816785
107710,0.07948784420800777
107721,0.09460001486772766
107725,0.09517620169149854
107727,0.10891306312484161
107739,0.07781111491103893
107740,0.10620694559565161
107741,0.09042128803212536
107747,0.07884099074353018
107765,0.1364775218286542
107768,0.061332893399705074
107775,0.09657265005955884
107782,0.11685053184188172
107790,0.06557336136837037
107801,0.06887482449696365
107807,0.05481384796950932
107811,0.11685613946686065
107817,0.10834632389050715
107826,0.07200768914741343
107838,0.0849050243817762
107839,0.07900178708579583
107843,0.07216697586562422
107847,0.06432240878783003
107849,0.095652469560108
107850,0.0834190161664699
107867,0.09947579069844782
107871,0.0937950914561992
107908,0.08057871444724887
107913,0.12656244755348817
107927,0.0921855971696577
107931,0.05152092565879653
107955,0.05865997152260019
107962,0.07913146851875882
107977,0.07563424244706281
107978,0.07666591023576778
107993,0.06308643021074196
108010,0.08284719839817234
108016,0.09428645535890065
108018,0.14166221711183077
108027,0.123667335065252
108045,0.0838959626303277
108069,0.11987633179634061
108082,0.10428082246416208
108089,0.08731359479834357
108092,0.07170846423007352
108106,0.07065979597060898
108112,0.07513379869416101
108120,0.11953030340324479
108122,0.1753787350041451
108135,0.12443512602388047
108170,0.0727624814677997
108171,0.08694313277760612
108177,0.06411591948575363
108180,0.11046655282885752
108183,0.09055608304259602
108184,0.055058906698996775
108185,0.08618531520431569
108192,0.09126028686233077
108195,0.10512454265868706
108196,0.11404905459002034
108218,0.061364483620513326
108219,0.12290489384427392
108243,0.10887757500047535
108249,0.05624406901132042
108251,0.05130261080402301
